Path,Method,Schema,Model Name,Supported,Datasource,Resource
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues,POST,com.nokia.eda.github.v1alpha1.CreateGithubIssue,create_github_issue,true,false,true
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name},DELETE,,create_github_issue,true,false,true
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name},GET,com.nokia.eda.github.v1alpha1.CreateGithubIssue,create_github_issue,true,true,true
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name}/_artifacts,GET,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name}/_artifacts/{artifact},GET,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name}/_input,GET,WorkflowGetInputsRespElem,workflow_get_inputs_resp_elem,true,true,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name}/_input,PUT,WorkflowInputData,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name}/_logs,GET,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/creategithubissues/{name}/_terminate,PUT,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows,GET,com.nokia.eda.github.v1alpha1.RunGithubWorkflowList,run_github_workflow_list,true,true,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows,POST,com.nokia.eda.github.v1alpha1.RunGithubWorkflow,run_github_workflow,true,false,true
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name},DELETE,,run_github_workflow,true,false,true
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name},GET,com.nokia.eda.github.v1alpha1.RunGithubWorkflow,run_github_workflow,true,true,true
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name}/_artifacts,GET,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name}/_artifacts/{artifact},GET,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name}/_input,GET,WorkflowGetInputsRespElem,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name}/_input,PUT,WorkflowInputData,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name}/_logs,GET,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/namespaces/{namespace}/rungithubworkflows/{name}/_terminate,PUT,,,false,false,false
/workflows/v1/github.eda.nokia.com/v1alpha1/rungithubworkflows,GET,com.nokia.eda.github.v1alpha1.RunGithubWorkflowList,,false,false,false
